,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
2,29,Cacciatore F.,Dif,D,6.0,,,,,,,,6.0,Chievo,9,2015-16
3,5,Gamberini A.,Dif,D,6.0,,,,,,,,6.0,Chievo,9,2015-16
4,18,Gobbi M.,Dif,D,6.0,,,,,,,,6.0,Chievo,9,2015-16
5,4,Rigoni N.,Cen,C,5.5,,,,,,,,5.5,Chievo,9,2015-16
6,7,Pepe S.,Cen,C,5.0,,,,,,,,5.0,Chievo,9,2015-16
7,19,Castro L.,Cen,C,6.5,,,,,,,,6.5,Chievo,9,2015-16
8,66,Pinzi G.,Cen,C,5.5,,,,,,,,5.5,Chievo,9,2015-16
9,69,Meggiorini R.,Att,A,5.5,,,,,,1.0,,5.0,Chievo,9,2015-16
10,43,Paloschi A.,Att,A,6.0,,,,,,,,6.0,Chievo,9,2015-16
11,23,Birsa V.,Tre,T,6.0,,,,,,,,6.0,Chievo,9,2015-16
12,45,Inglese R.,Att,A,,,,,,,,,,Chievo,9,2015-16
13,31,Pellissier S.,Att,A,5.5,,,,,,,,5.5,Chievo,9,2015-16
0,28,Skorupski L.,Por,P,6.5,,,,,,,,6.5,Empoli,9,2015-16
1,2,Laurini V.,Dif,D,6.0,,,,,,,,6.0,Empoli,9,2015-16
2,21,Mario Rui,Dif,D,6.5,,,,,,,,6.5,Empoli,9,2015-16
3,26,Tonelli L.,Dif,D,6.5,,,,,,1.0,,6.0,Empoli,9,2015-16
4,15,Costa A.,Dif,D,6.0,,,,,,,,6.0,Empoli,9,2015-16
5,14,Diousse A.,Cen,C,6.0,,,,,,,,6.0,Empoli,9,2015-16
6,32,Paredes L.,Cen,C,6.0,,,,,,,,6.0,Empoli,9,2015-16
7,33,Krunic R.,Tre,T,7.0,1.0,,,,,,,10.0,Empoli,9,2015-16
8,17,Zielinski P.,Tre,T,7.0,1.0,,,,,1.0,,9.5,Empoli,9,2015-16
9,7,Maccarone M.,Att,A,6.0,,,,,,,,6.0,Empoli,9,2015-16
10,20,Pucciarelli M.,Att,A,6.5,,,,,,,,6.5,Empoli,9,2015-16
11,13,Maiello R.,Cen,C,6.0,,,,,,,,6.0,Empoli,9,2015-16
12,0,Buchel M.,Cen,C,6.0,,,,,,,,6.0,Empoli,9,2015-16
13,39,Livaja M.,Att,A,,,,,,,1.0,,,Empoli,9,2015-16
0,12,Tatarusanu C.,Por,P,6.0,-2.0,,,,,,,4.0,Fiorentina,9,2015-16
1,2,Rodriguez G.,Dif,D,5.5,,,,,,,,5.5,Fiorentina,9,2015-16
2,32,Roncaglia F.,Dif,D,5.0,,,,,,1.0,,4.5,Fiorentina,9,2015-16
3,13,Astori D.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,9,2015-16
4,5,Badelj M.,Cen,C,5.5,,,,,,,,5.5,Fiorentina,9,2015-16
5,20,Valero B.,Cen,C,6.0,,1.0,,,,,,7.0,Fiorentina,9,2015-16
6,8,Vecino M.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,9,2015-16
7,16,Blaszczykowski J.,Tre,T,5.5,,,,,,,,5.5,Fiorentina,9,2015-16
8,10,Bernardeschi F.,Tre,T,6.0,,,,,,1.0,,5.5,Fiorentina,9,2015-16
9,72,Ilicic J.,Tre,T,6.0,,,,,,,,6.0,Fiorentina,9,2015-16
10,9,Kalinic N.,Att,A,6.0,,,,,,,,6.0,Fiorentina,9,2015-16
11,14,Fernandez M.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,9,2015-16
12,30,Babacar K.,Att,A,6.5,1.0,,,,,,,9.5,Fiorentina,9,2015-16
13,22,Rossi G.,Att,A,6.0,,,,,,,,6.0,Fiorentina,9,2015-16
0,33,Leali N.,Por,P,6.5,-1.0,,,,,,,5.5,Frosinone,9,2015-16
1,13,Ciofani M.,Dif,D,5.0,,,,,,,,5.0,Frosinone,9,2015-16
2,3,Crivello R.,Dif,D,5.5,,,,,,,,5.5,Frosinone,9,2015-16
3,24,Diakite M.,Dif,D,5.5,,,,,,,,5.5,Frosinone,9,2015-16
4,4,Russo A.,Dif,D,6.0,,,,,,,,6.0,Frosinone,9,2015-16
5,7,Frara A.,Cen,C,6.0,,,,,,,,6.0,Frosinone,9,2015-16
6,5,Gori M.,Cen,C,5.5,,,,,,1.0,,5.0,Frosinone,9,2015-16
7,21,Sammarco P.,Cen,C,5.5,,,,,,,,5.5,Frosinone,9,2015-16
8,29,Carlini M.,Tre,T,6.0,,,,,,,,6.0,Frosinone,9,2015-16
9,19,Tonev A.,Tre,T,5.0,,,,,,,,5.0,Frosinone,9,2015-16
10,0,Castillo N.,Att,A,5.0,,,,,,1.0,,4.5,Frosinone,9,2015-16
11,10,Soddimo D.,Tre,T,6.5,,,,,,,,6.5,Frosinone,9,2015-16
12,9,Ciofani D.,Att,A,,,,,,,,,,Frosinone,9,2015-16
13,18,Dionisi F.,Att,A,6.5,,,,,,,,6.5,Frosinone,9,2015-16
0,1,Perin M.,Por,P,6.5,-2.0,,,,,,,4.5,Genoa,9,2015-16
1,24,Munoz E.,Dif,D,5.0,,,,,,1.0,,4.5,Genoa,9,2015-16
2,5,Izzo A.,Dif,D,5.5,,,,,,,,5.5,Genoa,9,2015-16
3,15,Marchese G.,Dif,D,4.5,,,,,,1.0,,4.0,Genoa,9,2015-16
4,20,Costa T.,Cen,C,5.0,,,,,,,,5.0,Genoa,9,2015-16
5,88,Rincon T.,Cen,C,5.0,,,,,,,,5.0,Genoa,9,2015-16
6,18,Ntcham O.,Cen,C,5.5,,,,,,,,5.5,Genoa,9,2015-16
7,13,Gakpe S.,Tre,T,5.0,,,,,,1.0,,4.5,Genoa,9,2015-16
8,93,Laxalt D.,Tre,T,5.0,,,,,,,,5.0,Genoa,9,2015-16
9,10,Perotti D.,Tre,T,5.0,,,,,,,,5.0,Genoa,9,2015-16
10,19,Pavoletti L.,Att,A,5.5,,,,,,,,5.5,Genoa,9,2015-16
11,90,Cissokho I.,Dif,D,6.0,,,,,,,,6.0,Genoa,9,2015-16
12,22,Lazovic D.,Tre,T,6.0,,,,,,,,6.0,Genoa,9,2015-16
13,16,Capel D.,Tre,T,5.5,,,,,,,,5.5,Genoa,9,2015-16
0,1,Handanovic S.,Por,P,6.0,-1.0,,,,,,,5.0,Inter,9,2015-16
1,25,Miranda J.,Dif,D,6.5,,,,,,,,6.5,Inter,9,2015-16
2,24,Murillo J.,Dif,D,5.5,,,,,,,1.0,4.5,Inter,9,2015-16
3,55,Nagatomo Y.,Dif,D,5.5,,,,,,,,5.5,Inter,9,2015-16
4,12,Telles A.,Dif,D,6.0,,,,,,,,6.0,Inter,9,2015-16
5,13,Guarin F.,Cen,C,6.0,,,,,,,,6.0,Inter,9,2015-16
6,7,Kondogbia G.,Cen,C,5.0,,,,,,1.0,,4.5,Inter,9,2015-16
7,17,Medel G.,Cen,C,6.0,,,,,,,,6.0,Inter,9,2015-16
8,35,Jovetic S.,Tre,T,6.0,,,,,,,,6.0,Inter,9,2015-16
9,44,Perisic I.,Tre,T,6.0,1.0,,,,,,,9.0,Inter,9,2015-16
10,9,Icardi M.,Att,A,5.0,,,,,,,,5.0,Inter,9,2015-16
11,23,Ranocchia A.,Dif,D,,,,,,,,,,Inter,9,2015-16
12,11,Biabiany J.,Tre,T,7.0,,1.0,,,,,,8.0,Inter,9,2015-16
13,8,Ljajic A.,Tre,T,6.5,,,,,,,,6.5,Inter,9,2015-16
0,1,Buffon G.,Por,P,,,,,,,,,6.0,Juventus,9,2015-16
1,19,Bonucci L.,Dif,D,6.5,,,,,,,,6.5,Juventus,9,2015-16
2,3,Chiellini G.,Dif,D,6.5,,,,,,,,6.5,Juventus,9,2015-16
3,33,Evra P.,Dif,D,6.5,,,,,,,,6.5,Juventus,9,2015-16
4,8,Marchisio C.,Cen,C,6.5,,,,,,1.0,,6.0,Juventus,9,2015-16
5,10,Pogba P.,Cen,C,6.5,,,,1.0,,,,3.5,Juventus,9,2015-16
6,20,Padoin S.,Cen,C,6.0,,,,,,,,6.0,Juventus,9,2015-16
7,6,Khedira S.,Cen,C,6.5,,,,,,,,6.5,Juventus,9,2015-16
8,37,Pereyra R.,Tre,T,6.0,,,,,,,,6.0,Juventus,9,2015-16
9,17,Mandzukic M.,Att,A,6.0,1.0,,,,,,,9.0,Juventus,9,2015-16
10,21,Dybala P.,Att,A,7.5,1.0,1.0,,,,1.0,,11.0,Juventus,9,2015-16
11,27,Sturaro S.,Cen,C,,,,,,,,,,Juventus,9,2015-16
12,22,Asamoah K.,Cen,C,6.5,,,,,,,,6.5,Juventus,9,2015-16
13,9,Morata A.,Att,A,6.0,,,,,,,,6.0,Juventus,9,2015-16
0,22,Marchetti F.,Por,P,6.0,,,,,,,,6.0,Lazio,9,2015-16
1,8,Basta D.,Dif,D,6.5,,,,,,,,6.5,Lazio,9,2015-16
2,6,Gentiletti S.,Dif,D,6.0,,,,,,,,6.0,Lazio,9,2015-16
3,33,Mauricio,Dif,D,6.5,,,,,,1.0,,6.0,Lazio,9,2015-16
4,20,Biglia L.,Cen,C,6.0,,,,,,,,6.0,Lazio,9,2015-16
5,19,Lulic S.,Cen,C,7.5,1.0,1.0,,,,,,11.5,Lazio,9,2015-16
6,23,Onazi O.,Cen,C,6.5,,,,,,,,6.5,Lazio,9,2015-16
7,21,Milinkovic-savic S.,Cen,C,7.0,,,,,,,,7.0,Lazio,9,2015-16
8,87,Candreva A.,Tre,T,6.0,,,,,,,,6.0,Lazio,9,2015-16
9,10,Anderson F.,Tre,T,7.5,2.0,,,,,,,13.5,Lazio,9,2015-16
10,11,Klose M.,Att,A,7.0,,2.0,,,,1.0,,8.5,Lazio,9,2015-16
11,7,Morrison R.,Cen,C,,,,,,,,,,Lazio,9,2015-16
12,88,Kishna R.,Tre,T,6.0,,,,,,,,6.0,Lazio,9,2015-16
13,17,Matri A.,Att,A,,,,,,,,,5.5,Lazio,9,2015-16
0,99,Donnarumma G.,Por,P,5.5,-1.0,,,,,,,4.5,Milan,9,2015-16
1,20,Abate I.,Dif,D,6.0,,,,,,1.0,,5.5,Milan,9,2015-16
2,33,Alex,Dif,D,6.5,,,,,,,,6.5,Milan,9,2015-16
3,31,Antonelli L.,Dif,D,5.5,,,,,,,,5.5,Milan,9,2015-16
4,13,Romagnoli A.,Dif,D,6.5,,,,,,,,6.5,Milan,9,2015-16
5,33,Kucka J.,Cen,C,5.0,,,,,,,,5.0,Milan,9,2015-16
6,16,Poli A.,Cen,C,5.0,,,,,,,,5.0,Milan,9,2015-16
7,18,Montolivo R.,Cen,C,5.5,,,,,,,,5.5,Milan,9,2015-16
8,28,Bonaventura G.,Tre,T,6.5,,,,,,,,6.5,Milan,9,2015-16
9,11,Cerci A.,Tre,T,7.0,,,,,,,,7.0,Milan,9,2015-16
10,70,Bacca C.,Att,A,6.5,1.0,,1.0,,,,,9.5,Milan,9,2015-16
11,91,Bertolacci A.,Cen,C,6.5,,,,,,,,6.5,Milan,9,2015-16
12,10,Honda K.,Tre,T,,,,,,,,,,Milan,9,2015-16
13,9,Luiz Adriano,Att,A,6.5,1.0,,,,,,,9.5,Milan,9,2015-16
0,25,Reina J.,Por,P,6.0,,,,,,,,6.0,Napoli,9,2015-16
1,33,Albiol R.,Dif,D,6.5,,,,,,,,6.5,Napoli,9,2015-16
2,31,Ghoulam F.,Dif,D,6.5,,1.0,,,,,,7.5,Napoli,9,2015-16
3,2,Hysaj E.,Dif,D,6.0,,,,,,,,6.0,Napoli,9,2015-16
4,26,Koulibaly K.,Dif,D,7.0,,,,,,1.0,,6.5,Napoli,9,2015-16
5,5,Allan M.,Cen,C,7.0,,,,,,,,7.0,Napoli,9,2015-16
6,17,Hamsik M.,Cen,C,6.0,,,,,,,,6.0,Napoli,9,2015-16
7,8,Jorginho,Cen,C,6.0,,,,,,,,6.0,Napoli,9,2015-16
8,24,Insigne L.,Tre,T,6.0,,,,,,,,6.0,Napoli,9,2015-16
9,7,Callejon J.,Att,A,6.5,,,,,,,,6.5,Napoli,9,2015-16
10,9,Higuain G.,Att,A,7.5,1.0,,,,,,,10.5,Napoli,9,2015-16
11,19,Lopez D.,Cen,C,6.0,,,,,,,,6.0,Napoli,9,2015-16
12,14,Mertens D.,Tre,T,6.0,,,,,,1.0,,5.5,Napoli,9,2015-16
13,23,Gabbiadini M.,Att,A,,,,,,,,,,Napoli,9,2015-16
0,70,Sorrentino S.,Por,P,7.0,-1.0,,,,,,,6.0,Palermo,9,2015-16
1,4,Andelkovic S.,Dif,D,6.0,,,,,,,,6.0,Palermo,9,2015-16
2,23,Struna A.,Dif,D,6.0,,,,,,,,6.0,Palermo,9,2015-16
3,3,Rispoli A.,Dif,D,6.0,,,,,,,,6.0,Palermo,9,2015-16
4,7,Lazaar A.,Dif,D,6.0,,,,,,,,6.0,Palermo,9,2015-16
5,12,Gonzalez G.,Dif,D,6.5,,,,,,,,6.5,Palermo,9,2015-16
6,10,Hiljemark O.,Cen,C,6.0,,,,,,,,6.0,Palermo,9,2015-16
7,25,Maresca E.,Cen,C,6.0,,,,,,1.0,,5.5,Palermo,9,2015-16
8,27,Rigoni L.,Cen,C,6.5,,,,,,,,6.5,Palermo,9,2015-16
9,20,Vazquez F.,Tre,T,6.5,,,,,,1.0,,6.0,Palermo,9,2015-16
10,11,Gilardino A.,Att,A,6.5,1.0,,,,,1.0,,9.0,Palermo,9,2015-16
11,33,Daprela F.,Dif,D,,,,,,,,,,Palermo,9,2015-16
12,18,Chochev I.,Cen,C,,,,,,,,,,Palermo,9,2015-16
13,21,Quaison R.,Cen,C,6.0,,,,,,,,6.0,Palermo,9,2015-16
0,25,Szczesny W.,Por,P,6.5,-1.0,,,,,1.0,,5.0,Roma,9,2015-16
1,2,Rudiger A.,Dif,D,6.0,,,,,,,,6.0,Roma,9,2015-16
2,3,Digne L.,Dif,D,7.0,,,,,,,,7.0,Roma,9,2015-16
3,44,Manolas K.,Dif,D,6.5,,,,,,,,6.5,Roma,9,2015-16
4,4,Nainggolan R.,Cen,C,6.5,,,,,,,,6.5,Roma,9,2015-16
5,24,Florenzi A.,Cen,C,7.0,,1.0,,,,1.0,,7.5,Roma,9,2015-16
6,16,De Rossi D.,Cen,C,6.0,,,,,,1.0,,5.5,Roma,9,2015-16
7,15,Pjanic M.,Cen,C,6.5,,,,,,,,6.5,Roma,9,2015-16
8,11,Salah M.,Tre,T,7.0,1.0,,,,,,1.0,9.0,Roma,9,2015-16
9,27,Gervinho,Tre,T,7.5,1.0,,,,,,,10.5,Roma,9,2015-16
10,9,Dzeko E.,Att,A,6.5,,,,,,1.0,,6.0,Roma,9,2015-16
11,23,Gyomber N.,Dif,D,,,,,,,,,,Roma,9,2015-16
12,35,Torosidis V.,Dif,D,,,,,,,,,5.5,Roma,9,2015-16
13,21,Vainqueur W.,Cen,C,6.5,,,,,,,,6.5,Roma,9,2015-16
0,2,Viviano E.,Por,P,6.0,-1.0,,,,,,,5.0,Sampdoria,9,2015-16
1,19,Regini V.,Dif,D,6.0,,,,,,,,6.0,Sampdoria,9,2015-16
2,5,Cassani M.,Dif,D,6.5,,,,,,1.0,,6.0,Sampdoria,9,2015-16
3,26,Silvestre M.,Dif,D,6.5,,,,,,,,6.5,Sampdoria,9,2015-16
4,87,Zukanovic E.,Dif,D,6.5,1.0,,,,,,,9.5,Sampdoria,9,2015-16
5,21,Soriano R.,Cen,C,7.0,1.0,1.0,,,,,,11.0,Sampdoria,9,2015-16
6,77,Carbonero C.,Cen,C,7.0,,,,,,,,7.0,Sampdoria,9,2015-16
7,8,Barreto E.,Cen,C,6.5,,,,,,,,6.5,Sampdoria,9,2015-16
8,7,Fernando L.,Cen,C,7.0,,,,,,1.0,,6.5,Sampdoria,9,2015-16
9,23,Eder C.,Att,A,7.5,1.0,1.0,,,,,,11.5,Sampdoria,9,2015-16
10,24,Muriel L.,Att,A,7.5,1.0,1.0,,,,,,11.5,Sampdoria,9,2015-16
11,95,Ivan D.,Tre,T,6.5,,,,,,,,6.5,Sampdoria,9,2015-16
12,10,Correa J.,Tre,T,6.5,,,,,,,,6.5,Sampdoria,9,2015-16
13,11,Bonazzoli F.,Att,A,6.0,,,,,,,,6.0,Sampdoria,9,2015-16
0,47,Consigli A.,Por,P,5.5,,,,,,,1.0,4.5,Sassuolo,9,2015-16
1,11,Vrsaljko S.,Dif,D,5.5,,,,,,,,5.5,Sassuolo,9,2015-16
2,13,Peluso F.,Dif,D,5.5,,,,,,,,5.5,Sassuolo,9,2015-16
3,28,Cannavaro P.,Dif,D,6.5,,,,,,1.0,,6.0,Sassuolo,9,2015-16
4,15,Acerbi F.,Dif,D,6.0,,,,,,,,6.0,Sassuolo,9,2015-16
5,7,Missiroli S.,Cen,C,7.0,,,,,,1.0,,6.5,Sassuolo,9,2015-16
6,4,Magnanelli F.,Cen,C,6.0,,,,,,,,6.0,Sassuolo,9,2015-16
7,25,Berardi D.,Tre,T,6.5,1.0,,,,,1.0,,9.0,Sassuolo,9,2015-16
8,83,Floro Flores A.,Att,A,6.0,,,,,,,,6.0,Sassuolo,9,2015-16
9,92,Defrel G.,Att,A,5.0,,,,,,,,5.0,Sassuolo,9,2015-16
10,79,Pegolo G.,Por,P,6.5,-2.0,,,,,,,4.5,Sassuolo,9,2015-16
11,26,Terranova E.,Dif,D,5.5,,,,,,,,5.5,Sassuolo,9,2015-16
12,10,Laribi K.,Cen,C,6.0,,,,,,,,6.0,Sassuolo,9,2015-16
13,17,Sansone N.,Tre,T,5.0,,,,,,,,5.0,Sassuolo,9,2015-16
0,30,Padelli D.,Por,P,5.5,-3.0,,,,,,,2.5,Torino,9,2015-16
1,5,Bovo C.,Dif,D,5.0,,,,,,,,5.0,Torino,9,2015-16
2,25,Glik K.,Dif,D,5.5,,,,,,,,5.5,Torino,9,2015-16
3,3,Molinaro C.,Dif,D,5.5,,,,,,,,5.5,Torino,9,2015-16
4,24,Moretti E.,Dif,D,5.0,,,,,,1.0,,4.5,Torino,9,2015-16
5,33,Peres B.,Dif,D,6.0,,,,,,,,6.0,Torino,9,2015-16
6,6,Acquah A.,Cen,C,5.5,,,,,,,,5.5,Torino,9,2015-16
7,20,Vives G.,Cen,C,5.0,,,,,,1.0,,4.5,Torino,9,2015-16
8,16,Baselli D.,Cen,C,6.0,,,,,,,,6.0,Torino,9,2015-16
9,27,Quagliarella F.,Att,A,5.5,,,,,,,,5.5,Torino,9,2015-16
10,9,Belotti A.,Att,A,5.5,,,,,,,,5.5,Torino,9,2015-16
11,15,Benassi M.,Cen,C,6.0,,,,,,1.0,,5.5,Torino,9,2015-16
12,23,Prcic S.,Cen,C,5.5,,,,,,,,5.5,Torino,9,2015-16
13,11,Lopez M.,Att,A,5.5,,,,,,,,5.5,Torino,9,2015-16
0,31,Karnezis O.,Por,P,6.5,,,,,,,,6.5,Udinese,9,2015-16
1,5,Danilo L.,Dif,D,6.5,,,,,,,,6.5,Udinese,9,2015-16
2,21,Edenilson A.,Dif,D,6.0,,,,,,,,6.0,Udinese,9,2015-16
3,30,Felipe,Dif,D,7.0,,,,,,1.0,,6.5,Udinese,9,2015-16
4,53,Adnan A.,Dif,D,6.5,,,,,,1.0,,6.0,Udinese,9,2015-16
5,2,Wague M.,Dif,D,6.5,,,,,,1.0,,6.0,Udinese,9,2015-16
6,20,Lodi F.,Cen,C,7.0,1.0,,,,,1.0,,9.5,Udinese,9,2015-16
7,7,Badu E.,Cen,C,7.0,,,,,,,,7.0,Udinese,9,2015-16
8,8,Fernandes B.,Tre,T,6.0,,,,,,,,6.0,Udinese,9,2015-16
9,77,Thereau C.,Att,A,7.0,,,,,,,,7.0,Udinese,9,2015-16
10,10,Di Natale A.,Att,A,6.0,,,,,,,,6.0,Udinese,9,2015-16
11,27,Widmer S.,Dif,D,6.0,,,,,,,,6.0,Udinese,9,2015-16
12,23,Marquinho,Cen,C,5.5,,,,,,,,5.5,Udinese,9,2015-16
13,74,Aguirre R.,Att,A,5.0,,,,,,,,5.0,Udinese,9,2015-16
0,1,Rafael D.,Por,P,5.0,-4.0,,,,,,,1.0,Verona,9,2015-16
1,5,Helander F.,Dif,D,4.5,,,,,,,,4.5,Verona,9,2015-16
2,4,Marquez R.,Dif,D,5.0,,,,,,,,5.0,Verona,9,2015-16
3,18,Moras E.,Dif,D,5.0,,,,,,,,5.0,Verona,9,2015-16
4,3,Pisano E.,Dif,D,6.0,,,,,,,,6.0,Verona,9,2015-16
5,69,Souprayen S.,Dif,D,5.0,,,,,,,,5.0,Verona,9,2015-16
6,19,Greco L.,Cen,C,5.0,,,,,,,,5.0,Verona,9,2015-16
7,10,Hallfredsson E.,Cen,C,5.0,,,,,,,,5.0,Verona,9,2015-16
8,26,Sala J.,Cen,C,5.5,,1.0,,,,1.0,,6.0,Verona,9,2015-16
9,21,Gomez J.,Tre,T,5.0,,,,,,1.0,,4.5,Verona,9,2015-16
10,11,Pazzini G.,Att,A,5.0,,,,,,,,5.0,Verona,9,2015-16
11,27,Matuzalem F.,Cen,C,5.5,,,,,,,,5.5,Verona,9,2015-16
12,23,Ionita A.,Cen,C,6.0,1.0,,,,,,,9.0,Verona,9,2015-16
13,16,Siligardi L.,Tre,T,5.0,,,,,,,,5.0,Verona,9,2015-16
